source,target,source_lang,other_lang,translator_name,translated_text,cosine_similarity_original_translation,cosine_similarity_vs_source,cosine_similarity_vs_target
"Le personnel du ministère des Pêches et des Océans, Direction des sciences, région du Golfe, présente un aperçu des données sur les stocks de poissons de fond dans le sud du golfe du Saint-Laurent, qui ont été recueillies en 1994","of Fisheries and Oceans, Science Branch, Gulf Region presented an overview of the data on the groundfish stocks of the southern Gulf of St",fr,en,m2m100_418m_base,"The staff of the Ministry of Fisheries and Oceans, Directorate of Sciences, Gulf Region, presents an overview of the data on the stocks of background fish in the south of the Gulf of Saint-Laurent, which were collected in 1994",0.7802368402481079,0.9098873138427734,0.7686309814453125
"Le personnel du ministère des Pêches et des Océans, Direction des sciences, région du Golfe, présente un aperçu des données sur les stocks de poissons de fond dans le sud du golfe du Saint-Laurent, qui ont été recueillies en 1994","of Fisheries and Oceans, Science Branch, Gulf Region presented an overview of the data on the groundfish stocks of the southern Gulf of St",fr,en,m2m100_418m_finetuned,"Staff from the Department of Fisheries and Oceans, Science, Gulf Region, presented an overview of the data on groundfish stocks in the southern Gulf of St.",0.7802368402481079,0.8256756067276001,0.9001805186271667
"Le personnel du ministère des Pêches et des Océans, Direction des sciences, région du Golfe, présente un aperçu des données sur les stocks de poissons de fond dans le sud du golfe du Saint-Laurent, qui ont été recueillies en 1994","of Fisheries and Oceans, Science Branch, Gulf Region presented an overview of the data on the groundfish stocks of the southern Gulf of St",fr,en,mbart50_mmt_base,"Staff from the Department of Fisheries and Oceans, Science Directorate, Gulf Region, provide an overview of the 1994 data on groundfish stocks in the southern Gulf of St. Lawrence",0.7802368402481079,0.9052958488464355,0.8129810690879822
"Le personnel du ministère des Pêches et des Océans, Direction des sciences, région du Golfe, présente un aperçu des données sur les stocks de poissons de fond dans le sud du golfe du Saint-Laurent, qui ont été recueillies en 1994","of Fisheries and Oceans, Science Branch, Gulf Region presented an overview of the data on the groundfish stocks of the southern Gulf of St",fr,en,mbart50_mmt_finetuned,"Staff from the Department of Fisheries and Oceans, Science Branch, Gulf Region, provided an overview of groundfish stock data in the southern Gulf of St.",0.7802368402481079,0.8275676369667053,0.8873662352561951
La présence de marques de filet dans les rivières Gander et Campbellton témoigne vraisemblablement d'activités de pêche illégales dans les eaux côtières,The occurrence of net marks on salmon in the Gander and Campbellton rivers was likely the result of illegal fishing in coasta l waters,fr,en,nllb_3b_base_researchonly,The presence of net marks in the Gander and Campbellton rivers is likely evidence of illegal fishing activities in coastal waters,0.8633977174758911,0.9170577526092529,0.9240469336509705
La présence de marques de filet dans les rivières Gander et Campbellton témoigne vraisemblablement d'activités de pêche illégales dans les eaux côtières,The occurrence of net marks on salmon in the Gander and Campbellton rivers was likely the result of illegal fishing in coasta l waters,fr,en,opus_mt_base,The presence of net marks in the Gander and Campbellton rivers is likely evidence of illegal fishing activity in coastal waters,0.8633977174758911,0.9176700115203857,0.9231640696525574
La présence de marques de filet dans les rivières Gander et Campbellton témoigne vraisemblablement d'activités de pêche illégales dans les eaux côtières,The occurrence of net marks on salmon in the Gander and Campbellton rivers was likely the result of illegal fishing in coasta l waters,fr,en,opus_mt_finetuned,The presence of net marks in the Gander and Campbellton rivers is likely indicative of illegal fishing activities in coastal waters.,0.8633977174758911,0.9102300405502319,0.8864428400993347
La présence de marques de filet dans les rivières Gander et Campbellton témoigne vraisemblablement d'activités de pêche illégales dans les eaux côtières,The occurrence of net marks on salmon in the Gander and Campbellton rivers was likely the result of illegal fishing in coasta l waters,fr,en,m2m100_418m_base,The presence of network marks in the Gander and Campbellton rivers is likely to prove illegal fishing activities in coastal waters,0.8633977174758911,0.8845340013504028,0.8946192264556885
La présence de marques de filet dans les rivières Gander et Campbellton témoigne vraisemblablement d'activités de pêche illégales dans les eaux côtières,The occurrence of net marks on salmon in the Gander and Campbellton rivers was likely the result of illegal fishing in coasta l waters,fr,en,m2m100_418m_finetuned,The presence of net marks in the Gander and Campbellton rivers likely indicates illegal fishing activities in coastal waters.,0.8633977174758911,0.9189671277999878,0.8801508545875549
La présence de marques de filet dans les rivières Gander et Campbellton témoigne vraisemblablement d'activités de pêche illégales dans les eaux côtières,The occurrence of net marks on salmon in the Gander and Campbellton rivers was likely the result of illegal fishing in coasta l waters,fr,en,mbart50_mmt_base,The presence of net marks in the Gander and Campbellton Rivers is likely to indicate illegal fishing in coastal waters,0.8633977174758911,0.8994746208190918,0.9249694347381592
La présence de marques de filet dans les rivières Gander et Campbellton témoigne vraisemblablement d'activités de pêche illégales dans les eaux côtières,The occurrence of net marks on salmon in the Gander and Campbellton rivers was likely the result of illegal fishing in coasta l waters,fr,en,mbart50_mmt_finetuned,The presence of net marks in the Gander and Campbellton rivers likely indicates illegal inshore fishing activities.,0.8633977174758911,0.9120246171951294,0.8681201934814453
"fragile thalli lost 20 of its mass, but still showed high levels of photosynthetic activity (Kim and Garbary 2007), while plants left to air-dry for 24 h showed 100 mortality (MacNair 2002)","fragile avaient perdu 20 de leur masse, mais affichaient encore des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), et la mortalité des plantes laissées sécher à l'air libre pendant 24 heures était inférieure à 100 (MacNair 2002)",en,fr,nllb_3b_base_researchonly,"Le thalli fragile a perdu 20% de sa masse, mais a toujours montré des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), tandis que les plantes laissées à sécher à l'air pendant 24 h ont montré une mortalité de 100 (MacNair 2002)",0.9364135265350342,0.9473038911819458,0.9529905319213867
"fragile thalli lost 20 of its mass, but still showed high levels of photosynthetic activity (Kim and Garbary 2007), while plants left to air-dry for 24 h showed 100 mortality (MacNair 2002)","fragile avaient perdu 20 de leur masse, mais affichaient encore des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), et la mortalité des plantes laissées sécher à l'air libre pendant 24 heures était inférieure à 100 (MacNair 2002)",en,fr,opus_mt_base,"Les thalles fragiles ont perdu 20 de leur masse, mais présentaient toujours des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), tandis que les plantes laissées à l'air libre pendant 24 h présentaient une mortalité de 100 (MacNair 2002).",0.9364135265350342,0.9212698936462402,0.9573933482170105
"fragile thalli lost 20 of its mass, but still showed high levels of photosynthetic activity (Kim and Garbary 2007), while plants left to air-dry for 24 h showed 100 mortality (MacNair 2002)","fragile avaient perdu 20 de leur masse, mais affichaient encore des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), et la mortalité des plantes laissées sécher à l'air libre pendant 24 heures était inférieure à 100 (MacNair 2002)",en,fr,opus_mt_finetuned,"thalles fragiles ont perdu 20 de leur masse, mais présentaient toujours des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), tandis que les plantes laissées à l'air sec pendant 24 h présentaient une mortalité de 100 (MacNair 2002).",0.9364135265350342,0.9316170811653137,0.9621899127960205
"fragile thalli lost 20 of its mass, but still showed high levels of photosynthetic activity (Kim and Garbary 2007), while plants left to air-dry for 24 h showed 100 mortality (MacNair 2002)","fragile avaient perdu 20 de leur masse, mais affichaient encore des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), et la mortalité des plantes laissées sécher à l'air libre pendant 24 heures était inférieure à 100 (MacNair 2002)",en,fr,m2m100_418m_base,"Le thalli fragile a perdu 20 de sa masse, mais a toujours montré des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), tandis que les plantes laissées à l'air sec pendant 24 heures ont montré 100 mortalités (MacNair 2002)",0.9364135265350342,0.9464784264564514,0.9538874626159668
"fragile thalli lost 20 of its mass, but still showed high levels of photosynthetic activity (Kim and Garbary 2007), while plants left to air-dry for 24 h showed 100 mortality (MacNair 2002)","fragile avaient perdu 20 de leur masse, mais affichaient encore des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), et la mortalité des plantes laissées sécher à l'air libre pendant 24 heures était inférieure à 100 (MacNair 2002)",en,fr,m2m100_418m_finetuned,"Le talli fragile a perdu 20 de sa masse, mais il a toujours montré des niveaux élevés d'activité photosynthétique (Kim et Garbary 2007), tandis que les plantes laissées à l'air sec pendant 24 heures ont montré une mortalité de 100 (MacNair 2002)",0.9364135265350342,0.9387202262878418,0.9534563422203064
